Unnamed: 0,run_id,time_step,opinion,out_belief,in_belief,group_type,tau,alpha,participation,group,appr_belief,disappr_belief
558,3,81,0.7276067660839519,0.2602933580644326,0.721658173022,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.721658173022,0.2602933580644326
560,3,82,0.7276067660839519,0.2602933580644326,0.7222243773943569,treatment,0.3,0.3,0.25,Intensive inst.,0.7222243773943569,0.2602933580644326
562,3,83,0.7276067660839519,0.2602933580644326,0.7216931788788415,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7216931788788415,0.2602933580644326
564,3,84,0.7276067660839519,0.2602933580644326,0.7217691571238237,treatment,0.3,0.3,0.1875,Intensive inst.,0.7217691571238237,0.2602933580644326
566,3,85,0.7276067660839519,0.2602933580644326,0.7216977355690908,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7216977355690908,0.2602933580644326
568,3,86,0.7276067660839519,0.2602933580644326,0.7215010843753206,treatment,0.3,0.3,0.25,Intensive inst.,0.7215010843753206,0.2602933580644326
570,3,87,0.7276067660839519,0.2602933580644326,0.7213555436319194,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7213555436319194,0.2602933580644326
572,3,88,0.7276067660839519,0.2602933580644326,0.7217761140014791,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7217761140014791,0.2602933580644326
574,3,89,0.7276067660839519,0.2602933580644326,0.7216586258313583,treatment,0.3,0.3,0.3125,Intensive inst.,0.7216586258313583,0.2602933580644326
576,3,90,0.7276067660839519,0.2602933580644326,0.721866943113369,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.721866943113369,0.2602933580644326
578,3,91,0.7276067660839519,0.2602933580644326,0.7214659595654119,treatment,0.3,0.3,0.25,Intensive inst.,0.7214659595654119,0.2602933580644326
580,3,92,0.7276067660839519,0.2602933580644326,0.7217778992695124,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7217778992695124,0.2602933580644326
582,3,93,0.7276067660839519,0.2602933580644326,0.7218256377843265,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7218256377843265,0.2602933580644326
584,3,94,0.7276067660839519,0.2602933580644326,0.7218256530574033,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7218256530574033,0.2602933580644326
586,3,95,0.7276067660839519,0.2602933580644326,0.7219703608873266,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7219703608873266,0.2602933580644326
588,3,96,0.7276067660839519,0.2602933580644326,0.7217736286446268,treatment,0.3,0.3,0.25,Intensive inst.,0.7217736286446268,0.2602933580644326
590,3,97,0.7276067660839519,0.2602933580644326,0.7220035978558984,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7220035978558984,0.2602933580644326
592,3,98,0.7276067660839519,0.2602933580644326,0.7216419083641116,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7216419083641116,0.2602933580644326
594,3,99,0.7276067660839519,0.2602933580644326,0.7217087555319243,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7217087555319243,0.2602933580644326
596,4,1,0.7288250381132894,0.2735564507513124,0.7184166284754528,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7184166284754528,0.2735564507513124
598,4,2,0.7288250381132894,0.2691354198556858,0.7195088385573292,treatment,0.3,0.3,0.1875,Intensive inst.,0.7195088385573292,0.2691354198556858
600,4,3,0.7288250381132894,0.2680301621317791,0.7196991726485772,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7196991726485772,0.2680301621317791
602,4,4,0.7288250381132894,0.2669249044078725,0.7207032324707231,treatment,0.3,0.3,0.25,Intensive inst.,0.7207032324707231,0.2669249044078725
604,4,5,0.7288250381132894,0.2647143889600592,0.7206185698459807,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7206185698459807,0.2647143889600592
606,4,6,0.7288250381132894,0.2647143889600592,0.7211662703006066,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7211662703006066,0.2647143889600592
608,4,7,0.7288250381132894,0.2647143889600592,0.7209419151022782,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7209419151022782,0.2647143889600592
610,4,8,0.7288250381132894,0.2647143889600592,0.7210732293915125,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7210732293915125,0.2647143889600592
612,4,9,0.7288250381132894,0.2647143889600592,0.721036539791586,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.721036539791586,0.2647143889600592
614,4,10,0.7288250381132894,0.2647143889600592,0.7206635034892771,treatment,0.3,0.3,0.3541666666666667,Intensive inst.,0.7206635034892771,0.2647143889600592
616,4,11,0.7288250381132894,0.2647143889600592,0.7206484982961063,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7206484982961063,0.2647143889600592
618,4,12,0.7288250381132894,0.2647143889600592,0.720680068172802,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.720680068172802,0.2647143889600592
620,4,13,0.7288250381132894,0.2647143889600592,0.7208447700664548,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7208447700664548,0.2647143889600592
622,4,14,0.7288250381132894,0.2647143889600592,0.7213870559827616,treatment,0.3,0.3,0.1875,Intensive inst.,0.7213870559827616,0.2647143889600592
624,4,15,0.7288250381132894,0.2647143889600592,0.7209223349140809,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7209223349140809,0.2647143889600592
626,4,16,0.7288250381132894,0.2647143889600592,0.7209342577039974,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7209342577039974,0.2647143889600592
628,4,17,0.7288250381132894,0.2647143889600592,0.7207517303766117,treatment,0.3,0.3,0.3125,Intensive inst.,0.7207517303766117,0.2647143889600592
630,4,18,0.7288250381132894,0.2647143889600592,0.7207854352267736,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7207854352267736,0.2647143889600592
632,4,19,0.7288250381132894,0.2647143889600592,0.7205084199832338,treatment,0.3,0.3,0.3125,Intensive inst.,0.7205084199832338,0.2647143889600592
634,4,20,0.7288250381132894,0.2647143889600592,0.7208270006621941,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7208270006621941,0.2647143889600592
636,4,21,0.7288250381132894,0.2647143889600592,0.720473266359738,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.720473266359738,0.2647143889600592
638,4,22,0.7288250381132894,0.2647143889600592,0.7207369855182465,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7207369855182465,0.2647143889600592
640,4,23,0.7288250381132894,0.2647143889600592,0.720939221179643,treatment,0.3,0.3,0.3125,Intensive inst.,0.720939221179643,0.2647143889600592
642,4,24,0.7288250381132894,0.2647143889600592,0.7207391334611725,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7207391334611725,0.2647143889600592
644,4,25,0.7288250381132894,0.2647143889600592,0.7210743937348582,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7210743937348582,0.2647143889600592
646,4,26,0.7288250381132894,0.2647143889600592,0.7210353154730321,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7210353154730321,0.2647143889600592
648,4,27,0.7288250381132894,0.2647143889600592,0.7208699045846565,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7208699045846565,0.2647143889600592
650,4,28,0.7288250381132894,0.2647143889600592,0.7207473967592217,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7207473967592217,0.2647143889600592
652,4,29,0.7288250381132894,0.2647143889600592,0.7207943842102827,treatment,0.3,0.3,0.25,Intensive inst.,0.7207943842102827,0.2647143889600592
654,4,30,0.7288250381132894,0.2647143889600592,0.7207525582758304,treatment,0.3,0.3,0.3125,Intensive inst.,0.7207525582758304,0.2647143889600592
656,4,31,0.7288250381132894,0.2647143889600592,0.7207375239395907,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7207375239395907,0.2647143889600592
658,4,32,0.7288250381132894,0.2647143889600592,0.720795555448911,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.720795555448911,0.2647143889600592
660,4,33,0.7288250381132894,0.2647143889600592,0.7207811787270079,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7207811787270079,0.2647143889600592
662,4,34,0.7288250381132894,0.2647143889600592,0.7209635045359116,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7209635045359116,0.2647143889600592
664,4,35,0.7288250381132894,0.2647143889600592,0.7208698240859576,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7208698240859576,0.2647143889600592
666,4,36,0.7288250381132894,0.2647143889600592,0.7209647947406892,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7209647947406892,0.2647143889600592
668,4,37,0.7288250381132894,0.2647143889600592,0.7211964376520958,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7211964376520958,0.2647143889600592
670,4,38,0.7288250381132894,0.2647143889600592,0.7204983934238506,treatment,0.3,0.3,0.3125,Intensive inst.,0.7204983934238506,0.2647143889600592
672,4,39,0.7288250381132894,0.2647143889600592,0.7206598036566522,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7206598036566522,0.2647143889600592
674,4,40,0.7288250381132894,0.2647143889600592,0.7207291867416457,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7207291867416457,0.2647143889600592
676,4,41,0.7288250381132894,0.2647143889600592,0.7208229411346178,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7208229411346178,0.2647143889600592
678,4,42,0.7288250381132894,0.2647143889600592,0.7210982448806522,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7210982448806522,0.2647143889600592
680,4,43,0.7288250381132894,0.2647143889600592,0.7207393379216059,treatment,0.3,0.3,0.3125,Intensive inst.,0.7207393379216059,0.2647143889600592
682,4,44,0.7288250381132894,0.2647143889600592,0.7205195512532647,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7205195512532647,0.2647143889600592
684,4,45,0.7288250381132894,0.2647143889600592,0.72113732745298,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.72113732745298,0.2647143889600592
686,4,46,0.7288250381132894,0.2647143889600592,0.721373666499014,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.721373666499014,0.2647143889600592
688,4,47,0.7288250381132894,0.2647143889600592,0.7213946679612305,treatment,0.3,0.3,0.1458333333333333,Intensive inst.,0.7213946679612305,0.2647143889600592
690,4,48,0.7288250381132894,0.2647143889600592,0.7209993330440799,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7209993330440799,0.2647143889600592
692,4,49,0.7288250381132894,0.2647143889600592,0.7208978443271459,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7208978443271459,0.2647143889600592
694,4,50,0.7288250381132894,0.2647143889600592,0.7212013827700307,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7212013827700307,0.2647143889600592
696,4,51,0.7288250381132894,0.2647143889600592,0.7207421305592759,treatment,0.3,0.3,0.3125,Intensive inst.,0.7207421305592759,0.2647143889600592
698,4,52,0.7288250381132894,0.2647143889600592,0.7209408873388755,treatment,0.3,0.3,0.25,Intensive inst.,0.7209408873388755,0.2647143889600592
700,4,53,0.7288250381132894,0.2647143889600592,0.7211161562697944,treatment,0.3,0.3,0.25,Intensive inst.,0.7211161562697944,0.2647143889600592
702,4,54,0.7288250381132894,0.2647143889600592,0.7211688794002294,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7211688794002294,0.2647143889600592
704,4,55,0.7288250381132894,0.2647143889600592,0.7213710558205287,treatment,0.3,0.3,0.25,Intensive inst.,0.7213710558205287,0.2647143889600592
706,4,56,0.7288250381132894,0.2647143889600592,0.7209869731611077,treatment,0.3,0.3,0.3125,Intensive inst.,0.7209869731611077,0.2647143889600592
708,4,57,0.7288250381132894,0.2647143889600591,0.7210945315511846,treatment,0.3,0.3,0.3125,Intensive inst.,0.7210945315511846,0.2647143889600591
710,4,58,0.7288250381132894,0.2647143889600592,0.7210462878350087,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7210462878350087,0.2647143889600592
712,4,59,0.7288250381132894,0.2647143889600592,0.7213166849640377,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7213166849640377,0.2647143889600592
714,4,60,0.7288250381132894,0.2647143889600592,0.7210396483966376,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7210396483966376,0.2647143889600592
716,4,61,0.7288250381132894,0.2647143889600592,0.7207231915689333,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7207231915689333,0.2647143889600592
718,4,62,0.7288250381132894,0.2647143889600592,0.7210726910081094,treatment,0.3,0.3,0.25,Intensive inst.,0.7210726910081094,0.2647143889600592
720,4,63,0.7288250381132894,0.2647143889600592,0.721186027851198,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.721186027851198,0.2647143889600592
722,4,64,0.7288250381132894,0.2647143889600592,0.7210939943327151,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7210939943327151,0.2647143889600592
724,4,65,0.7288250381132894,0.2647143889600592,0.7210676941868476,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7210676941868476,0.2647143889600592
726,4,66,0.7288250381132894,0.2647143889600592,0.7212227854315629,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7212227854315629,0.2647143889600592
728,4,67,0.7288250381132894,0.2647143889600592,0.7205628316113875,treatment,0.3,0.3,0.3541666666666667,Intensive inst.,0.7205628316113875,0.2647143889600592
730,4,68,0.7288250381132894,0.2647143889600592,0.7207456416238199,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7207456416238199,0.2647143889600592
732,4,69,0.7288250381132894,0.2647143889600592,0.7209874677246805,treatment,0.3,0.3,0.25,Intensive inst.,0.7209874677246805,0.2647143889600592
734,4,70,0.7288250381132894,0.2647143889600592,0.7211818299299105,treatment,0.3,0.3,0.25,Intensive inst.,0.7211818299299105,0.2647143889600592
736,4,71,0.7288250381132894,0.2647143889600592,0.7211845736058705,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7211845736058705,0.2647143889600592
738,4,72,0.7288250381132894,0.2647143889600592,0.7214098739457344,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7214098739457344,0.2647143889600592
740,4,73,0.7288250381132894,0.2647143889600592,0.7206452000667855,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7206452000667855,0.2647143889600592
742,4,74,0.7288250381132894,0.2647143889600592,0.7210344089491941,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7210344089491941,0.2647143889600592
744,4,75,0.7288250381132894,0.2647143889600592,0.7209105489273995,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7209105489273995,0.2647143889600592
746,4,76,0.7288250381132894,0.2647143889600592,0.7209527595871963,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7209527595871963,0.2647143889600592
748,4,77,0.7288250381132894,0.2647143889600592,0.7211782948182025,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7211782948182025,0.2647143889600592
750,4,78,0.7288250381132894,0.2647143889600592,0.7209709921669182,treatment,0.3,0.3,0.25,Intensive inst.,0.7209709921669182,0.2647143889600592
752,4,79,0.7288250381132894,0.2647143889600592,0.7207105070882788,treatment,0.3,0.3,0.3125,Intensive inst.,0.7207105070882788,0.2647143889600592
754,4,80,0.7288250381132894,0.2647143889600592,0.7207377604043047,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7207377604043047,0.2647143889600592
756,4,81,0.7288250381132894,0.2647143889600592,0.7209274060397366,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7209274060397366,0.2647143889600592
758,4,82,0.7288250381132894,0.2647143889600592,0.7204535568078253,treatment,0.3,0.3,0.1875,Intensive inst.,0.7204535568078253,0.2647143889600592
760,4,83,0.7288250381132894,0.2647143889600592,0.7207193607474762,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7207193607474762,0.2647143889600592
762,4,84,0.7288250381132894,0.2647143889600592,0.7210879102495379,treatment,0.3,0.3,0.3125,Intensive inst.,0.7210879102495379,0.2647143889600592
764,4,85,0.7288250381132894,0.2647143889600592,0.7206324892138435,treatment,0.3,0.3,0.3125,Intensive inst.,0.7206324892138435,0.2647143889600592
766,4,86,0.7288250381132894,0.2647143889600592,0.7204141979349439,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7204141979349439,0.2647143889600592
768,4,87,0.7288250381132894,0.2647143889600592,0.7206160155943021,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7206160155943021,0.2647143889600592
770,4,88,0.7288250381132894,0.2647143889600592,0.7208468741755739,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7208468741755739,0.2647143889600592
772,4,89,0.7288250381132894,0.2647143889600592,0.7214220969499595,treatment,0.3,0.3,0.25,Intensive inst.,0.7214220969499595,0.2647143889600592
774,4,90,0.7288250381132894,0.2647143889600592,0.7211080265873188,treatment,0.3,0.3,0.2916666666666667,Intensive inst.,0.7211080265873188,0.2647143889600592
776,4,91,0.7288250381132894,0.2647143889600592,0.7214389879967303,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7214389879967303,0.2647143889600592
778,4,92,0.7288250381132894,0.2647143889600592,0.7209857143432759,treatment,0.3,0.3,0.3125,Intensive inst.,0.7209857143432759,0.2647143889600592
780,4,93,0.7288250381132894,0.2647143889600592,0.7207769016965423,treatment,0.3,0.3,0.2083333333333333,Intensive inst.,0.7207769016965423,0.2647143889600592
782,4,94,0.7288250381132894,0.2647143889600592,0.7208035217442902,treatment,0.3,0.3,0.2708333333333333,Intensive inst.,0.7208035217442902,0.2647143889600592
784,4,95,0.7288250381132894,0.2647143889600592,0.7207019005517686,treatment,0.3,0.3,0.1875,Intensive inst.,0.7207019005517686,0.2647143889600592
786,4,96,0.7288250381132894,0.2647143889600592,0.7206104684420263,treatment,0.3,0.3,0.3125,Intensive inst.,0.7206104684420263,0.2647143889600592
788,4,97,0.7288250381132894,0.2647143889600592,0.7207979306015391,treatment,0.3,0.3,0.25,Intensive inst.,0.7207979306015391,0.2647143889600592
790,4,98,0.7288250381132894,0.2647143889600592,0.7209333619580612,treatment,0.3,0.3,0.25,Intensive inst.,0.7209333619580612,0.2647143889600592
792,4,99,0.7288250381132894,0.2647143889600592,0.7211510727253024,treatment,0.3,0.3,0.2291666666666666,Intensive inst.,0.7211510727253024,0.2647143889600592
794,5,1,0.7255359686817356,0.2680301621317792,0.7186833552785351,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7186833552785351,0.2680301621317792
796,5,2,0.7255359686817356,0.2653949885840622,0.7198772999711033,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7198772999711033,0.2653949885840622
798,5,3,0.7255359686817356,0.2639641362416692,0.7206638141495433,treatment,0.3,0.3,0.2037037037037037,Intensive inst.,0.7206638141495433,0.2639641362416692
800,5,4,0.7255359686817356,0.2646569739497159,0.7206130875029882,treatment,0.3,0.3,0.1851851851851851,Intensive inst.,0.7206130875029882,0.2646569739497159
802,5,5,0.7255359686817356,0.2650388165535881,0.7208488589006696,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7208488589006696,0.2650388165535881
804,5,6,0.7255359686817356,0.2653946441255685,0.7205084080545839,treatment,0.3,0.3,0.2962962962962963,Intensive inst.,0.7205084080545839,0.2653946441255685
806,5,7,0.7255359686817356,0.2656516280184038,0.7203288026000635,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7203288026000635,0.2656516280184038
808,5,8,0.7255359686817356,0.2660591519458205,0.7207377856872692,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7207377856872692,0.2660591519458205
810,5,9,0.7255359686817356,0.2661870497691127,0.7205906971438305,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7205906971438305,0.2661870497691127
812,5,10,0.7255359686817356,0.2662688336076075,0.7207177120952855,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7207177120952855,0.2662688336076075
814,5,11,0.7255359686817356,0.2662469181462156,0.7208514957233312,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7208514957233312,0.2662469181462156
816,5,12,0.7255359686817356,0.2662043224362,0.7202744878777226,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7202744878777226,0.2662043224362
818,5,13,0.7255359686817356,0.2665859933501353,0.7205410514190114,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7205410514190114,0.2665859933501353
820,5,14,0.7255359686817356,0.2664913078790772,0.7208049649552346,treatment,0.3,0.3,0.2962962962962963,Intensive inst.,0.7208049649552346,0.2664913078790772
822,5,15,0.7255359686817356,0.2664517065874796,0.7208838349240124,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7208838349240124,0.2664517065874796
824,5,16,0.7255359686817356,0.2664418062645802,0.7212786639976708,treatment,0.3,0.3,0.1666666666666666,Intensive inst.,0.7212786639976708,0.2664418062645802
826,5,17,0.7255359686817356,0.2664824877377543,0.7207603459315776,treatment,0.3,0.3,0.3518518518518518,Intensive inst.,0.7207603459315776,0.2664824877377543
828,5,18,0.7255359686817356,0.2664263515729199,0.7211680138596828,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7211680138596828,0.2664263515729199
830,5,19,0.7255359686817356,0.266421887638604,0.7211708693050587,treatment,0.3,0.3,0.1666666666666666,Intensive inst.,0.7211708693050587,0.266421887638604
832,5,20,0.7255359686817356,0.2669233565204716,0.7210796261073651,treatment,0.3,0.3,0.3148148148148148,Intensive inst.,0.7210796261073651,0.2669233565204716
834,5,21,0.7255359686817356,0.2669541733538428,0.7209649302102401,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7209649302102401,0.2669541733538428
836,5,22,0.7255359686817356,0.2670126003048718,0.720676403442485,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.720676403442485,0.2670126003048718
838,5,23,0.7255359686817356,0.2670350569922041,0.7204924590417677,treatment,0.3,0.3,0.3148148148148148,Intensive inst.,0.7204924590417677,0.2670350569922041
840,5,24,0.7255359686817356,0.2670631180441432,0.7201496231883112,treatment,0.3,0.3,0.3518518518518518,Intensive inst.,0.7201496231883112,0.2670631180441432
842,5,25,0.7255359686817356,0.2670915864875094,0.7203399485487826,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7203399485487826,0.2670915864875094
844,5,26,0.7255359686817356,0.266993607311936,0.7208261292280914,treatment,0.3,0.3,0.3518518518518518,Intensive inst.,0.7208261292280914,0.266993607311936
846,5,27,0.7255359686817356,0.2669837931608821,0.7205457929988411,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7205457929988411,0.2669837931608821
848,5,28,0.7255359686817356,0.2668233573510151,0.7205436032187139,treatment,0.3,0.3,0.1851851851851851,Intensive inst.,0.7205436032187139,0.2668233573510151
850,5,29,0.7255359686817356,0.2666950087031215,0.7209029336554184,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7209029336554184,0.2666950087031215
852,5,30,0.7255359686817356,0.2666299900316017,0.7206583804086374,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7206583804086374,0.2666299900316017
854,5,31,0.7255359686817356,0.2666212082957226,0.7208962325195495,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7208962325195495,0.2666212082957226
856,5,32,0.7255359686817356,0.2664506122543001,0.7210174351169878,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7210174351169878,0.2664506122543001
858,5,33,0.7255359686817356,0.2664263558243862,0.7208283661039102,treatment,0.3,0.3,0.3148148148148148,Intensive inst.,0.7208283661039102,0.2664263558243862
860,5,34,0.7255359686817356,0.2665797019272342,0.7206948075664626,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7206948075664626,0.2665797019272342
862,5,35,0.7255359686817356,0.2666906463586285,0.7206308627275404,treatment,0.3,0.3,0.3333333333333333,Intensive inst.,0.7206308627275404,0.2666906463586285
864,5,36,0.7255359686817356,0.2666568776180704,0.7208888093103203,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7208888093103203,0.2666568776180704
866,5,37,0.7255359686817356,0.2666365135708192,0.7212288213490341,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7212288213490341,0.2666365135708192
868,5,38,0.7255359686817356,0.2666718430635336,0.7215305237414161,treatment,0.3,0.3,0.1851851851851851,Intensive inst.,0.7215305237414161,0.2666718430635336
870,5,39,0.7255359686817356,0.2666347624560651,0.7208096698964704,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7208096698964704,0.2666347624560651
872,5,40,0.7255359686817356,0.2666172811925206,0.7205318773027695,treatment,0.3,0.3,0.2962962962962963,Intensive inst.,0.7205318773027695,0.2666172811925206
874,5,41,0.7255359686817356,0.2663251765081704,0.7206516096362511,treatment,0.3,0.3,0.3148148148148148,Intensive inst.,0.7206516096362511,0.2663251765081704
876,5,42,0.7255359686817356,0.2662744453933947,0.7210943676709455,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7210943676709455,0.2662744453933947
878,5,43,0.7255359686817356,0.2662362077722249,0.7209706745741206,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7209706745741206,0.2662362077722249
880,5,44,0.7255359686817356,0.2662479508870345,0.720441385896097,treatment,0.3,0.3,0.2962962962962963,Intensive inst.,0.720441385896097,0.2662479508870345
882,5,45,0.7255359686817356,0.2662347102388205,0.7205560771392624,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7205560771392624,0.2662347102388205
884,5,46,0.7255359686817356,0.2662465731803018,0.7212497239010598,treatment,0.3,0.3,0.1851851851851851,Intensive inst.,0.7212497239010598,0.2662465731803018
886,5,47,0.7255359686817356,0.2662364693520083,0.7211388084913579,treatment,0.3,0.3,0.1851851851851851,Intensive inst.,0.7211388084913579,0.2662364693520083
888,5,48,0.7255359686817356,0.2662407114936007,0.7203772849574344,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7203772849574344,0.2662407114936007
890,5,49,0.7255359686817356,0.2662408272440711,0.720658504022495,treatment,0.3,0.3,0.2962962962962963,Intensive inst.,0.720658504022495,0.2662408272440711
892,5,50,0.7255359686817356,0.2662416953353995,0.7211974343405251,treatment,0.3,0.3,0.1666666666666666,Intensive inst.,0.7211974343405251,0.2662416953353995
894,5,51,0.7255359686817356,0.2662416953353995,0.7209076973288122,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7209076973288122,0.2662416953353995
896,5,52,0.7255359686817356,0.2665658049125338,0.7211278741406609,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7211278741406609,0.2665658049125338
898,5,53,0.7255359686817356,0.2666305217382992,0.7206990575035506,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7206990575035506,0.2666305217382992
900,5,54,0.7255359686817356,0.2666818596205554,0.7206645790562286,treatment,0.3,0.3,0.2222222222222222,Intensive inst.,0.7206645790562286,0.2666818596205554
902,5,55,0.7255359686817356,0.2667149699634339,0.7210583849359352,treatment,0.3,0.3,0.2592592592592592,Intensive inst.,0.7210583849359352,0.2667149699634339
904,5,56,0.7255359686817356,0.2666656130356561,0.7207904745666314,treatment,0.3,0.3,0.2777777777777778,Intensive inst.,0.7207904745666314,0.2666656130356561
906,5,57,0.7255359686817356,0.2666452013173696,0.7207574348308,treatment,0.3,0.3,0.3148148148148148,Intensive inst.,0.7207574348308,0.2666452013173696
908,5,58,0.7255359686817356,0.2666387690485938,0.7211738461588327,treatment,0.3,0.3,0.2407407407407407,Intensive inst.,0.7211738461588327,0.2666387690485938
